Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Nb_d_proj,S_p_proj
-15.580300000000001,82.27186729054904,71.40214467294305,0.0,10.869722617605987,13.771934769305252,0.11227083503556272
-15.5303,82.0350543023423,62.77758265555611,0.0,19.257471646786193,13.486393087600277,0.11851715788130648
-15.4803,82.37078908841733,57.276622076093446,0.0,25.09416701232388,13.191212418062026,0.1125933394437112
-15.4303,85.66784273776776,53.60066680051282,0.0,32.06717593725494,13.919391653446262,0.09317199304473509
-15.3803,87.29527043472712,51.91496191101768,0.0,35.38030852370944,15.002948207690778,0.08788875073194101
-15.330300000000001,78.06763064997115,56.147148695992364,0.0,21.920481953978786,13.560052099113953,0.07350403309089683
-15.2803,67.92423274647109,67.10238593876014,0.0,0.8218468077109549,11.506754379015813,0.05292090584119701
-15.2303,62.85342830564545,76.17374604610178,0.0,-13.320317740456332,10.49747642476816,0.046995367837389196
-15.1803,64.85205788903458,77.80178615597593,0.0,-12.94972826694135,10.514221025600817,0.05065171821508375
-15.1303,68.50791415047237,79.18699951393272,0.0,-10.679085363460345,10.678668289371307,0.04958850277569684
-15.080300000000001,69.95933300938071,83.08208366733494,0.0,-13.122750657954228,10.78190228443238,0.049228266686206494
-15.0303,70.01705771658139,87.39958722095159,0.0,-17.382529504370197,10.610561411905504,0.055990573847829385
-14.9803,70.5286476280829,89.60932910892217,0.0,-19.080681480839274,10.11199565221596,0.06928055393943833
-14.9303,70.51905016206109,79.4417725555076,0.0,-8.922722393446506,9.501096391487001,0.07845537064519952
-14.8803,65.72718438981235,61.09046670842334,0.0,4.636717681389008,8.347489556741099,0.0782926193535265
-14.830300000000001,55.57881371598302,51.34521866043641,0.0,4.233595055546608,6.5756598300870985,0.07929376554182065
-14.7803,46.494415721835175,52.51611584510086,0.0,-6.021700123265688,5.075112507758179,0.08141879920632739
-14.7303,41.96081347743367,52.6694947138711,0.0,-10.708681236437435,4.17181777283226,0.09164635376289228
-14.6803,42.38662228001949,45.57489392713775,0.0,-3.1882716471182633,3.7908078720087937,0.13298915769716402
-14.6303,42.9269545583706,37.449191293696686,0.0,5.477763264673918,3.4713132388063856,0.2080412932952385
-14.580300000000001,35.98747810375002,31.52756935526381,0.0,4.45990874848621,2.6474656300244197,0.3520352686676908
-14.5303,29.34258183978261,25.848335944119626,0.0,3.494245895662985,1.974851084892702,0.8225674159328445
-14.4803,30.29006834543368,21.533002277486364,0.0,8.757066067947317,1.8277267325429665,1.5205647860113938
-14.4303,29.171491480916345,18.04091933739015,0.0,11.130572143526194,1.5934920127315,1.5190012153730381
-14.3803,22.245429830121303,14.326217122593292,0.0,7.919212707528011,1.1095623249539321,0.8000026369901929
-14.330300000000001,13.630910040253989,9.058546308255227,0.0,4.572363731998761,0.6172341857362404,0.24464509055839334
-14.2803,5.398664343135722,3.462802612810203,0.0,1.9358617303255188,0.22766028461186538,0.05285760499992001
-14.2303,1.025421084180316,0.6344450128030985,0.0,0.39097607137721746,0.041744968832137554,0.007573581504357585
-14.1803,0.07929428626898984,0.0481701846995332,0.0,0.031124101569456636,0.0031813421691452566,0.0005286538933140173
-14.1303,0.0023152698058350324,0.0013891083512512113,0.0,0.0009261614545838211,9.209688263488069e-05,1.4749874630664532e-05
-14.080300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-14.0303,0.0,0.0,0.0,0.0,0.0,0.0
-13.9803,0.0,0.0,0.0,0.0,0.0,0.0
-13.9303,0.0,0.0,0.0,0.0,0.0,0.0
-13.8803,0.0,0.0,0.0,0.0,0.0,0.0
-13.830300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.7803,0.0,0.0,0.0,0.0,0.0,0.0
-13.7303,0.0,0.0,0.0,0.0,0.0,0.0
-13.6803,0.0,0.0,0.0,0.0,0.0,0.0
-13.6303,0.0,0.0,0.0,0.0,0.0,0.0
-13.580300000000001,0.0,0.0,0.0,0.0,0.0,0.0
-13.5303,0.0,0.0,0.0,0.0,0.0,0.0
-13.4803,0.0,0.0,0.0,0.0,0.0,0.0
-13.4303,0.0,0.0,0.0,0.0,0.0,0.0
-13.3803,0.0,0.0,0.0,0.0,0.0,0.0
-13.330300000000001,0.0,0.0,0.0,0.0,0.0,0.0
