Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Sc_d_proj,S_p_proj
-11.0065,0.0,0.0,0.0,0.0,0.0,0.0
-10.9565,0.0,0.0,0.0,0.0,0.0,0.0
-10.906500000000001,0.0,0.0,0.0,0.0,0.0,0.0
-10.8565,0.0,0.0,0.0,0.0,0.0,0.0
-10.8065,0.0,0.0,0.0,0.0,0.0,0.0
-10.7565,0.0,0.0,0.0,0.0,0.0,0.0
-10.7065,0.0,0.0,0.0,0.0,0.0,0.0
-10.656500000000001,0.0,0.0,0.0,0.0,0.0,0.0
-10.6065,0.0,0.0,0.0,0.0,0.0,0.0
-10.5565,0.0,0.0,0.0,0.0,0.0,0.0
-10.5065,0.0,0.0,0.0,0.0,0.0,0.0
-10.4565,0.0,0.0,0.0,0.0,0.0,0.0
-10.406500000000001,0.0,0.0,0.0,0.0,0.0,0.0
-10.3565,0.0,0.0,0.0,0.0,0.0,0.0
-10.3065,0.0,0.0,0.0,0.0,0.0,0.0
-10.2565,0.0,0.0,0.0,0.0,0.0,0.0
-10.2065,0.0,0.0,0.0,0.0,0.0,0.0
-10.156500000000001,0.0,0.0,0.0,0.0,0.0,0.0
-10.1065,0.0,0.0,0.0,0.0,0.0,0.0
-10.0565,0.0,0.0,0.0,0.0,0.0,0.0
-10.0065,0.0,0.0,0.0,0.0,0.0,0.0
-9.9565,0.0,0.0,0.0,0.0,0.0,0.0
-9.9065,0.0,0.0,0.0,0.0,0.0,0.0
-9.8565,0.0,0.0,0.0,0.0,0.0,0.0
-9.8065,0.0,0.0,0.0,0.0,0.0,0.0
-9.7565,0.0,0.0,0.0,0.0,0.0,0.0
-9.7065,0.0,0.0,0.0,0.0,0.0,0.0
-9.6565,0.0,0.0,0.0,0.0,0.0,0.0
-9.6065,0.0,0.0,0.0,0.0,0.0,0.0
-9.5565,0.0,0.0,0.0,0.0,0.0,0.0
-9.5065,0.0,0.0,0.0,0.0,0.0,0.0
-9.4565,0.0,0.0,0.0,0.0,0.0,0.0
-9.4065,0.0,0.0,0.0,0.0,0.0,0.0
-9.3565,0.0,0.0,0.0,0.0,0.0,0.0
-9.3065,0.0,0.0,0.0,0.0,0.0,0.0
-9.2565,0.0,0.0,0.0,0.0,0.0,0.0
-9.2065,0.0,0.0,0.0,0.0,0.0,0.0
-9.1565,0.0,0.0,0.0,0.0,0.0,0.0
-9.1065,0.0,0.0,0.0,0.0,0.0,0.0
-9.0565,0.0,0.0,0.0,0.0,0.0,0.0
-9.0065,0.0,0.0,0.0,0.0,0.0,0.0
-8.9565,0.0,0.0,0.0,0.0,0.0,0.0
-8.9065,0.0,0.0,0.0,0.0,0.0,0.0
-8.8565,0.0,0.0,0.0,0.0,0.0,0.0
-8.8065,0.0,0.0,0.0,0.0,0.0,0.0
-8.7565,0.0,0.0,0.0,0.0,0.0,0.0
-8.7065,0.0,0.0,0.0,0.0,0.0,0.0
-8.6565,0.0,0.0,0.0,0.0,0.0,0.0
-8.6065,0.0,0.0,0.0,0.0,0.0,0.0
-8.5565,0.0,0.0,0.0,0.0,0.0,0.0
-8.5065,0.0,0.0,0.0,0.0,0.0,0.0
-8.4565,0.0,0.0,0.0,0.0,0.0,0.0
-8.4065,0.0,0.0,0.0,0.0,0.0,0.0
-8.3565,0.0,0.0,0.0,0.0,0.0,0.0
